Source,Country,Date,Description,Species,Number,"GenBank
accession
numbers",Collection,Locality,Province,"Geographical
region",DDM (Lat),DDM (Lon),Latitude,longitude,Latitude (GPS),Longitude (GPS),Coordinates Inferred,Coordinate system,DNA/No DNA
"https://doi.org/10.1186/s12936-022-04418-w
",Cambodia-Laos,2018-2019,"Mosquitoes were collected by overnight trapping with battery-operated CDC light traps (Model 1012; John W. Hock Inc. USA). One light trap was installed each night at each monitoring site. The traps were set 1.5 m above the ground outdoor near cattle or pig sheds (C/PS), as well as indoor in human residences (rooms) (HR) with the house-owner's permission, from 20:00 to 08:00 each day.  Out of the 70 light traps, 16 (4 nights for HR and C/PS), 36 (9 nights for HR and C/PS) and 18 (4 nights for HR and 5 nights for C/PS) were installed in Pangkhom, Loum and Siem Pang villages, respectively.",Anopheles dirus,17,,CDC Miniature Light Trap cattle/pig sheds,Siem pang,Stung Treng,,,,14°20'N,106°38'E,,,,,no dna
"https://doi.org/10.1186/s12936-022-04418-w
",Thailand-Laos,2018-2019,"Mosquitoes were collected by overnight trapping with battery-operated CDC light traps (Model 1012; John W. Hock Inc. USA). One light trap was installed each night at each monitoring site. The traps were set 1.5 m above the ground outdoor near cattle or pig sheds (C/PS), as well as indoor in human residences (rooms) (HR) with the house-owner's permission, from 20:00 to 08:00 each day.  Out of the 70 light traps, 16 (4 nights for HR and C/PS), 36 (9 nights for HR and C/PS) and 18 (4 nights for HR and 5 nights for C/PS) were installed in Pangkhom, Loum and Siem Pang villages, respectively.",Anopheles dirus,0,,CDC Miniature Light Trap human residences,Loum,Sainyabuli,,,,19°39'N,101°82'E,,,,,no dna
"https://doi.org/10.1186/s12936-022-04418-w
",Thailand-Laos,2018-2019,"Mosquitoes were collected by overnight trapping with battery-operated CDC light traps (Model 1012; John W. Hock Inc. USA). One light trap was installed each night at each monitoring site. The traps were set 1.5 m above the ground outdoor near cattle or pig sheds (C/PS), as well as indoor in human residences (rooms) (HR) with the house-owner's permission, from 20:00 to 08:00 each day.  Out of the 70 light traps, 16 (4 nights for HR and C/PS), 36 (9 nights for HR and C/PS) and 18 (4 nights for HR and 5 nights for C/PS) were installed in Pangkhom, Loum and Siem Pang villages, respectively.",Anopheles dirus,0,,CDC Miniature Light Trap cattle/pig sheds,Loum,Sainyabuli,,,,19°39'N,101°82'E,,,,,no dna
"https://doi.org/10.1186/s12936-022-04418-w
",China-Laos,2018-2019,"Mosquitoes were collected by overnight trapping with battery-operated CDC light traps (Model 1012; John W. Hock Inc. USA). One light trap was installed each night at each monitoring site. The traps were set 1.5 m above the ground outdoor near cattle or pig sheds (C/PS), as well as indoor in human residences (rooms) (HR) with the house-owner's permission, from 20:00 to 08:00 each day.  Out of the 70 light traps, 16 (4 nights for HR and C/PS), 36 (9 nights for HR and C/PS) and 18 (4 nights for HR and 5 nights for C/PS) were installed in Pangkhom, Loum and Siem Pang villages, respectively.",Anopheles dirus,0,,CDC Miniature Light Trap human residences,Pangkhom,Phongsaly,,,,22°12'N,101°79'E,,,,,no dna
"https://doi.org/10.1186/s12936-022-04418-w
",China-Laos,2018-2019,"Mosquitoes were collected by overnight trapping with battery-operated CDC light traps (Model 1012; John W. Hock Inc. USA). One light trap was installed each night at each monitoring site. The traps were set 1.5 m above the ground outdoor near cattle or pig sheds (C/PS), as well as indoor in human residences (rooms) (HR) with the house-owner's permission, from 20:00 to 08:00 each day.  Out of the 70 light traps, 16 (4 nights for HR and C/PS), 36 (9 nights for HR and C/PS) and 18 (4 nights for HR and 5 nights for C/PS) were installed in Pangkhom, Loum and Siem Pang villages, respectively.",Anopheles dirus,0,,CDC Miniature Light Trap cattle/pig sheds,Pangkhom,Phongsaly,,,,22°12'N,101°79'E,,,,,no dna
https://doi.org/10.3390/insects13020195,Malaysia,2013-2014,"Four species of female Anopheles mosquitoes, namely An. balabacensis, An. introlatus, An. cracens, An. latens clade I and An. latens clade II [46] used in the study were collected from different states in Malaysia, namely Johor, Kelantan, Pahang, Selangor, Sabah, and Sarawak, where most simian malaria infections were reported [47] (Figure 1) (Table S1). Mosquitoes were collected using bare-leg capture (BLC) [48] as well as human baited trap, CDC light trap, and mosquito magnet from 18:00 to 23:30 as described in the work of [49]",Anopheles balabacensis,21,,human landing catch,,Sabah,,,,,,,,,,dna PCR
https://doi.org/10.3390/insects13020195,Malaysia,"2011, 2019","Four species of female Anopheles mosquitoes, namely An. balabacensis, An. introlatus, An. cracens, An. latens clade I and An. latens clade II [46] used in the study were collected from different states in Malaysia, namely Johor, Kelantan, Pahang, Selangor, Sabah, and Sarawak, where most simian malaria infections were reported [47] (Figure 1) (Table S1). Mosquitoes were collected using bare-leg capture (BLC) [48] as well as human baited trap, CDC light trap, and mosquito magnet from 18:00 to 23:30 as described in the work of [49]",Anopheles cracens,25,,"human landing catch, Mosquito Magnet",,Pahang,,,,,,,,,,dna PCR
https://doi.org/10.3390/insects13020195,Malaysia,2012,"Four species of female Anopheles mosquitoes, namely An. balabacensis, An. introlatus, An. cracens, An. latens clade I and An. latens clade II [46] used in the study were collected from different states in Malaysia, namely Johor, Kelantan, Pahang, Selangor, Sabah, and Sarawak, where most simian malaria infections were reported [47] (Figure 1) (Table S1). Mosquitoes were collected using bare-leg capture (BLC) [48] as well as human baited trap, CDC light trap, and mosquito magnet from 18:00 to 23:30 as described in the work of [49]",Anopheles introlatus,5,,human landing catch,,Selangor,,,,,,,,,,dna PCR
https://doi.org/10.3390/insects13020195,Malaysia,2020,"Four species of female Anopheles mosquitoes, namely An. balabacensis, An. introlatus, An. cracens, An. latens clade I and An. latens clade II [46] used in the study were collected from different states in Malaysia, namely Johor, Kelantan, Pahang, Selangor, Sabah, and Sarawak, where most simian malaria infections were reported [47] (Figure 1) (Table S1). Mosquitoes were collected using bare-leg capture (BLC) [48] as well as human baited trap, CDC light trap, and mosquito magnet from 18:00 to 23:30 as described in the work of [49]",Anopheles cracens,5,,"human landing catch, Mosquito Magnet",,Pahang,,,,,,,,,,dna PCR
https://doi.org/10.3390/insects13020195,Malaysia,2019-2020,"Four species of female Anopheles mosquitoes, namely An. balabacensis, An. introlatus, An. cracens, An. latens clade I and An. latens clade II [46] used in the study were collected from different states in Malaysia, namely Johor, Kelantan, Pahang, Selangor, Sabah, and Sarawak, where most simian malaria infections were reported [47] (Figure 1) (Table S1). Mosquitoes were collected using bare-leg capture (BLC) [48] as well as human baited trap, CDC light trap, and mosquito magnet from 18:00 to 23:30 as described in the work of [49]",Anopheles cracens,20,,"human landing catch, CDC light trap, human-baited trap, Mosquito Magnet",,Johor,,,,,,,,,,dna PCR
https://doi.org/10.3390/insects13020195,Malaysia,2020,"Four species of female Anopheles mosquitoes, namely An. balabacensis, An. introlatus, An. cracens, An. latens clade I and An. latens clade II [46] used in the study were collected from different states in Malaysia, namely Johor, Kelantan, Pahang, Selangor, Sabah, and Sarawak, where most simian malaria infections were reported [47] (Figure 1) (Table S1). Mosquitoes were collected using bare-leg capture (BLC) [48] as well as human baited trap, CDC light trap, and mosquito magnet from 18:00 to 23:30 as described in the work of [49]",Anopheles latens,7,,human landing catch,,Sarawak,,,,,,,,,,dna PCR
https://doi.org/10.3390/insects13020195,Malaysia,2019,"Four species of female Anopheles mosquitoes, namely An. balabacensis, An. introlatus, An. cracens, An. latens clade I and An. latens clade II [46] used in the study were collected from different states in Malaysia, namely Johor, Kelantan, Pahang, Selangor, Sabah, and Sarawak, where most simian malaria infections were reported [47] (Figure 1) (Table S1). Mosquitoes were collected using bare-leg capture (BLC) [48] as well as human baited trap, CDC light trap, and mosquito magnet from 18:00 to 23:30 as described in the work of [49]",Anopheles latens,8,,human landing catch,,Kelantan,,,,,,,,,,dna PCR
https://doi.org/10.3390/insects13020195,Malaysia,2019,"Four species of female Anopheles mosquitoes, namely An. balabacensis, An. introlatus, An. cracens, An. latens clade I and An. latens clade II [46] used in the study were collected from different states in Malaysia, namely Johor, Kelantan, Pahang, Selangor, Sabah, and Sarawak, where most simian malaria infections were reported [47] (Figure 1) (Table S1). Mosquitoes were collected using bare-leg capture (BLC) [48] as well as human baited trap, CDC light trap, and mosquito magnet from 18:00 to 23:30 as described in the work of [49]",Anopheles latens,8,,human landing catch,,Johor,,,,,,,,,,dna PCR
